data.date,data.resultSet.recipients_matched.0.ALLOW_PHIS_SIMULATION_WOMBAT,data.resultSet.recipients_matched.1.BLOC_SEC_BLACKLIST_QUARANTINE,data.resultSet.recipients_matched.10.BLOCK_SPAM_POSITIVE,data.resultSet.recipients_matched.11.BLOCK_SPAM_SDR_AWFUL,data.resultSet.recipients_matched.12.BLOCK_SPAM_SDR_AWFUL_RLUZYGAS,data.resultSet.recipients_matched.13.BLOCK_SPAM_SDR_POOR,data.resultSet.recipients_matched.14.BLOCK_SPAM_SDR_POOR_RLUZYGAS,data.resultSet.recipients_matched.15.BLOCK_SPAM_SUSPECT,data.resultSet.recipients_matched.16.BLOCK_YAMMER,data.resultSet.recipients_matched.17.DMARC_FAILURE,data.resultSet.recipients_matched.18.ESTUDIO_POSITIVO_SPAM,data.resultSet.recipients_matched.19.ESTUDIO_SUSPECTED_SPAM,data.resultSet.recipients_matched.2.BLOCK_SEC_ANTIVIRUS,data.resultSet.recipients_matched.20.MON_EIC_MAIL_CHIMP,data.resultSet.recipients_matched.21.MON_EIC_O365,data.resultSet.recipients_matched.22.MON_WL_AS_IP_DMARC,data.resultSet.recipients_matched.23.MONITOR_GRAYMAIL_NONE,data.resultSet.recipients_matched.24.MONITOR_GRAYMAIL_ZERO,data.resultSet.recipients_matched.25.MONITOR_WL_AS_IP_POS,data.resultSet.recipients_matched.26.MONITOR_WL_AS_IP_SUS,data.resultSet.recipients_matched.27.SPF_HARDFAIL,data.resultSet.recipients_matched.28.URL_QUARANTINE_MALICIOUS,data.resultSet.recipients_matched.3.BLOCK_SEC_Asunto_Mail_Delivered,data.resultSet.recipients_matched.4.BLOCK_SEC_BITCOIN,data.resultSet.recipients_matched.5.BLOCK_SEC_BLACKLIST_SOC_SPAM_INFO,data.resultSet.recipients_matched.6.BLOCK_SEC_EIC_Repsol,data.resultSet.recipients_matched.7.BLOCK_SEC_EIC_resto,data.resultSet.recipients_matched.8.BLOCK_SEC_extensiones_Peligrosas,data.resultSet.recipients_matched.9.BLOCK_SEC_MIME_Type_peligrosos,data.type,meta.totalCount,source_file
26/05/2025,25,91,14141,766,0,1290,1,4223,81788,1561,60,3,376,18,12,16,4620,2574,27,47,745,831,6793,0,36,23,72,32,10,mail_content_filter_incoming,0,20250526-PRO-ICF.json
27/05/2025,27,97,14149,772,0,1291,0,4222,81793,1567,72,10,379,3,26,22,4632,2583,18,58,760,834,6788,0,18,30,84,46,6,mail_content_filter_incoming,9,20250527-PRO-ICF.json
28/05/2025,13,107,14130,783,0,1286,1,4226,81787,1579,55,13,390,14,8,7,4626,2593,24,47,742,823,6790,9,32,24,76,51,0,mail_content_filter_incoming,0,20250528-PRO-ICF.json
29/05/2025,10,90,14145,766,9,1274,3,4213,81782,1570,72,19,382,17,11,17,4629,2576,24,54,743,830,6797,10,22,25,75,48,0,mail_content_filter_incoming,3,20250529-PRO-ICF.json
30/05/2025,17,97,14146,774,3,1285,9,4224,81775,1578,67,8,391,7,25,14,4613,2582,24,59,751,838,6800,0,24,28,73,32,0,mail_content_filter_incoming,0,20250530-PRO-ICF.json
31/05/2025,23,104,14134,779,0,1274,0,4231,81778,1571,55,5,392,3,9,19,4630,2583,27,44,749,823,6796,0,20,33,71,48,7,mail_content_filter_incoming,0,20250531-PRO-ICF.json
01/06/2025,12,99,14138,763,2,1280,0,4225,81784,1570,68,12,375,3,20,6,4614,2575,28,57,755,834,6797,1,31,32,75,45,2,mail_content_filter_incoming,8,20250601-PRO-ICF.json
02/06/2025,10,98,14142,774,0,1293,7,4233,81793,1561,72,12,378,3,22,12,4624,2583,32,54,754,820,6793,0,19,26,75,48,0,mail_content_filter_incoming,6,20250602-PRO-ICF.json
03/06/2025,11,95,14137,763,0,1279,2,4216,81777,1566,60,18,386,8,16,17,4617,2582,23,58,744,834,6797,3,29,35,85,34,3,mail_content_filter_incoming,3,20250603-PRO-ICF.json
04/06/2025,21,88,14140,776,8,1276,0,4214,81779,1560,69,18,384,14,17,19,4624,2580,32,59,742,828,6802,2,23,29,84,48,9,mail_content_filter_incoming,0,20250604-PRO-ICF.json
05/06/2025,23,89,14139,772,0,1282,0,4230,81792,1560,62,14,378,6,26,4,4615,2592,34,49,746,832,6801,9,37,24,79,49,0,mail_content_filter_incoming,0,20250605-PRO-ICF.json
06/06/2025,12,97,14134,769,0,1286,0,4216,81780,1568,58,7,373,11,20,5,4617,2574,25,54,751,839,6791,0,24,23,78,35,9,mail_content_filter_incoming,0,20250606-PRO-ICF.json
07/06/2025,16,95,14149,776,0,1281,2,4213,81786,1562,52,2,383,7,11,9,4614,2579,21,39,749,832,6804,5,20,33,68,42,10,mail_content_filter_incoming,5,20250607-PRO-ICF.json
08/06/2025,24,104,14144,776,2,1290,0,4232,81779,1561,52,15,383,6,21,3,4619,2590,29,54,751,833,6800,4,25,26,73,43,2,mail_content_filter_incoming,0,20250608-PRO-ICF.json
09/06/2025,22,88,14146,774,2,1288,3,4213,81773,1568,57,15,389,1,24,19,4619,2593,28,49,751,836,6784,4,29,27,83,38,8,mail_content_filter_incoming,10,20250609-PRO-ICF.json
10/06/2025,27,92,14145,778,2,1290,2,4232,81781,1572,54,17,375,8,8,15,4622,2589,17,47,745,835,6804,6,36,26,68,32,1,mail_content_filter_incoming,7,20250610-PRO-ICF.json
11/06/2025,24,106,14148,782,3,1290,0,4218,81788,1573,56,17,390,18,26,4,4628,2578,22,54,745,820,6800,0,26,23,82,42,0,mail_content_filter_incoming,1,20250611-PRO-ICF.json
12/06/2025,25,88,14131,779,8,1276,8,4218,81790,1567,60,8,391,1,10,16,4632,2575,31,46,752,837,6796,0,38,34,81,43,0,mail_content_filter_incoming,7,20250612-PRO-ICF.json
13/06/2025,15,93,14132,782,10,1283,0,4222,81790,1578,53,4,387,0,22,12,4616,2588,22,50,761,838,6790,0,23,32,74,32,6,mail_content_filter_incoming,0,20250613-PRO-ICF.json
14/06/2025,10,100,14144,764,0,1288,0,4227,81774,1562,53,18,385,11,17,18,4623,2581,31,55,746,830,6795,0,29,33,85,51,3,mail_content_filter_incoming,4,20250614-PRO-ICF.json
15/06/2025,24,89,14144,765,8,1283,0,4226,81793,1570,65,16,383,10,24,4,4613,2580,29,39,759,833,6796,0,21,20,66,31,0,mail_content_filter_incoming,0,20250615-PRO-ICF.json
16/06/2025,17,103,14133,779,0,1276,7,4213,81779,1563,70,12,387,16,23,13,4618,2585,33,41,748,831,6797,0,18,24,83,47,2,mail_content_filter_incoming,6,20250616-PRO-ICF.json
17/06/2025,9,97,14135,776,9,1275,5,4214,81778,1580,61,18,381,19,9,11,4615,2574,30,42,757,837,6799,0,29,26,70,40,0,mail_content_filter_incoming,4,20250617-PRO-ICF.json
18/06/2025,16,100,14145,774,0,1283,0,4217,81792,1575,52,16,391,18,17,10,4628,2593,30,39,755,828,6789,0,19,38,68,35,1,mail_content_filter_incoming,0,20250618-PRO-ICF.json
19/06/2025,16,97,14140,764,0,1293,0,4228,81776,1579,72,11,385,7,20,7,4629,2577,29,54,750,820,6804,0,32,20,77,33,0,mail_content_filter_incoming,7,20250619-PRO-ICF.json
20/06/2025,26,101,14146,776,10,1277,2,4223,81790,1568,55,6,377,0,7,22,4618,2579,20,39,755,829,6804,0,19,34,75,42,5,mail_content_filter_incoming,2,20250620-PRO-ICF.json
21/06/2025,23,92,14142,770,3,1290,0,4217,81780,1560,62,7,390,4,16,7,4625,2575,16,41,762,822,6804,10,23,31,79,47,0,mail_content_filter_incoming,7,20250621-PRO-ICF.json
22/06/2025,9,103,14132,768,0,1284,0,4215,81776,1565,68,14,383,10,7,19,4617,2586,29,40,748,838,6804,0,20,22,75,31,0,mail_content_filter_incoming,0,20250622-PRO-ICF.json
23/06/2025,22,92,14135,772,5,1284,0,4231,81775,1575,69,6,381,11,19,9,4632,2586,23,40,762,840,6799,9,37,21,76,36,0,mail_content_filter_incoming,1,20250623-PRO-ICF.json
24/06/2025,9,87,14130,779,0,1281,0,4227,81783,1570,53,14,386,9,22,6,4620,2583,24,46,760,828,6804,7,30,23,78,50,0,mail_content_filter_incoming,0,20250624-PRO-ICF.json
25/06/2025,15,90,14144,782,4,1290,10,4231,81778,1578,59,1,375,18,7,17,4627,2578,25,56,751,821,6791,10,33,36,79,33,7,mail_content_filter_incoming,0,20250625-PRO-ICF.json
26/06/2025,23,91,14129,773,0,1280,0,4216,81791,1565,62,3,378,16,19,12,4626,2574,23,55,753,830,6799,8,38,34,72,32,8,mail_content_filter_incoming,0,20250626-PRO-ICF.json
27/06/2025,19,101,14129,776,9,1288,0,4226,81783,1576,66,20,375,18,14,21,4616,2580,18,59,753,823,6800,3,37,34,69,42,0,mail_content_filter_incoming,0,20250627-PRO-ICF.json
28/06/2025,28,90,14137,771,0,1280,0,4214,81778,1576,68,10,387,10,24,22,4614,2575,31,53,756,823,6801,0,31,28,66,48,0,mail_content_filter_incoming,5,20250628-PRO-ICF.json
29/06/2025,16,96,14132,763,9,1291,3,4217,81781,1571,58,2,389,3,16,18,4615,2591,19,51,752,824,6799,5,38,32,66,34,0,mail_content_filter_incoming,0,20250629-PRO-ICF.json
30/06/2025,20,102,14141,779,0,1292,0,4218,81789,1565,70,14,376,13,21,8,4617,2574,30,41,762,822,6787,0,20,39,67,38,8,mail_content_filter_incoming,0,20250630-PRO-ICF.json
01/07/2025,11,102,14137,772,0,1294,7,4219,81791,1572,58,5,387,8,21,4,4612,2583,20,57,753,830,6787,5,20,32,83,49,0,mail_content_filter_incoming,0,20250701-PRO-ICF.json
02/07/2025,18,90,14132,765,6,1290,0,4220,81781,1572,66,1,390,0,19,6,4625,2593,21,56,750,835,6804,0,34,25,73,44,0,mail_content_filter_incoming,0,20250702-PRO-ICF.json
03/07/2025,19,101,14131,774,0,1280,6,4228,81792,1564,69,7,389,18,11,22,4615,2578,22,55,745,822,6787,0,20,24,80,46,0,mail_content_filter_incoming,10,20250703-PRO-ICF.json
04/07/2025,16,92,14139,775,0,1289,10,4224,81789,1566,61,8,392,2,20,10,4612,2593,31,41,758,822,6796,0,24,25,69,35,4,mail_content_filter_incoming,8,20250704-PRO-ICF.json
05/07/2025,17,96,14146,769,0,1281,0,4221,81790,1566,58,15,376,11,17,17,4632,2594,22,54,759,830,6803,10,32,27,80,35,3,mail_content_filter_incoming,0,20250705-PRO-ICF.json
06/07/2025,26,96,14135,767,0,1294,10,4217,81777,1561,54,14,375,7,23,8,4616,2594,28,40,754,837,6785,0,26,22,67,38,4,mail_content_filter_incoming,2,20250706-PRO-ICF.json
07/07/2025,16,91,14145,775,0,1278,0,4215,81780,1560,64,10,386,6,12,8,4619,2593,27,58,744,823,6795,0,22,39,77,50,0,mail_content_filter_incoming,7,20250707-PRO-ICF.json
08/07/2025,17,106,14145,783,9,1281,0,4218,81792,1560,61,8,386,5,22,7,4619,2587,18,52,743,822,6791,0,18,31,71,48,6,mail_content_filter_incoming,0,20250708-PRO-ICF.json
09/07/2025,29,95,14131,771,5,1279,10,4224,81773,1575,64,4,376,6,13,7,4626,2585,16,57,750,829,6788,0,30,30,72,36,5,mail_content_filter_incoming,0,20250709-PRO-ICF.json
10/07/2025,19,101,14142,767,0,1282,0,4217,81780,1569,56,4,389,13,15,5,4612,2577,23,59,750,824,6800,0,23,26,72,41,6,mail_content_filter_incoming,0,20250710-PRO-ICF.json
11/07/2025,24,96,14142,766,0,1282,5,4225,81793,1577,62,18,389,14,18,16,4621,2587,33,44,755,831,6795,0,38,40,68,45,3,mail_content_filter_incoming,9,20250711-PRO-ICF.json
12/07/2025,19,92,14141,778,4,1292,7,4219,81774,1561,56,1,374,6,7,11,4618,2580,16,54,756,838,6804,5,38,21,75,46,0,mail_content_filter_incoming,0,20250712-PRO-ICF.json
13/07/2025,22,97,14144,769,5,1275,0,4218,81793,1562,61,3,374,11,10,10,4629,2588,29,55,757,821,6796,1,20,24,77,41,0,mail_content_filter_incoming,0,20250713-PRO-ICF.json
14/07/2025,16,99,14143,776,0,1288,9,4213,81781,1572,72,13,385,0,7,13,4622,2592,22,41,760,838,6801,0,25,22,78,50,10,mail_content_filter_incoming,0,20250714-PRO-ICF.json
15/07/2025,9,105,14136,769,0,1286,0,4222,81783,1565,69,0,392,8,13,9,4617,2586,23,47,750,831,6786,2,20,33,83,37,0,mail_content_filter_incoming,6,20250715-PRO-ICF.json
16/07/2025,14,91,14142,778,1,1293,2,4223,81774,1560,52,5,380,3,24,17,4631,2588,28,48,762,834,6801,8,32,22,74,46,0,mail_content_filter_incoming,0,20250716-PRO-ICF.json
17/07/2025,25,89,14136,773,7,1275,0,4233,81793,1564,66,4,391,19,8,17,4615,2582,18,42,746,823,6792,7,18,40,73,39,2,mail_content_filter_incoming,0,20250717-PRO-ICF.json
18/07/2025,16,89,14137,782,10,1292,7,4229,81780,1562,57,0,374,12,7,13,4619,2592,25,48,749,825,6795,0,33,38,79,51,0,mail_content_filter_incoming,6,20250718-PRO-ICF.json
19/07/2025,13,95,14142,780,0,1288,0,4218,81789,1563,70,14,373,11,26,23,4632,2575,29,54,746,822,6786,0,30,25,81,31,0,mail_content_filter_incoming,6,20250719-PRO-ICF.json
20/07/2025,14,107,14129,772,0,1293,0,4218,81791,1568,65,17,375,19,20,15,4632,2577,28,52,745,823,6800,1,36,25,83,38,0,mail_content_filter_incoming,7,20250720-PRO-ICF.json
21/07/2025,14,98,14134,766,1,1276,0,4213,81792,1579,71,3,390,5,25,21,4628,2579,23,55,755,823,6784,2,24,31,84,38,0,mail_content_filter_incoming,0,20250721-PRO-ICF.json
22/07/2025,15,101,14129,777,5,1291,0,4219,81786,1576,57,13,383,2,15,12,4624,2582,26,50,756,831,6799,0,34,22,75,33,7,mail_content_filter_incoming,0,20250722-PRO-ICF.json
23/07/2025,23,92,14129,767,0,1275,6,4231,81775,1564,57,18,383,9,12,22,4626,2577,25,40,745,821,6792,0,23,36,71,35,0,mail_content_filter_incoming,0,20250723-PRO-ICF.json
24/07/2025,26,101,14148,769,0,1288,0,4216,81788,1577,57,2,386,20,24,7,4627,2593,15,40,754,836,6797,0,37,35,73,43,4,mail_content_filter_incoming,10,20250724-PRO-ICF.json
25/07/2025,16,94,14141,777,0,1275,5,4217,81782,1576,53,3,376,16,21,22,4631,2593,30,42,757,839,6803,0,27,33,65,47,0,mail_content_filter_incoming,0,20250725-PRO-ICF.json
26/07/2025,16,100,14147,776,9,1288,6,4215,81785,1565,64,12,384,15,9,11,4614,2587,32,44,755,831,6786,9,30,34,68,49,4,mail_content_filter_incoming,8,20250726-PRO-ICF.json
27/07/2025,20,107,14144,770,5,1274,0,4221,81781,1579,68,14,375,15,9,14,4628,2594,34,43,757,837,6788,0,31,23,69,43,6,mail_content_filter_incoming,0,20250727-PRO-ICF.json
28/07/2025,16,92,14129,765,0,1278,0,4223,81777,1575,71,8,385,7,15,4,4626,2576,27,43,757,832,6793,0,31,33,79,45,0,mail_content_filter_incoming,3,20250728-PRO-ICF.json
29/07/2025,20,87,14144,773,0,1284,10,4222,81779,1564,57,13,378,0,11,18,4629,2582,27,44,751,821,6804,2,24,24,78,36,0,mail_content_filter_incoming,2,20250729-PRO-ICF.json
30/07/2025,19,102,14134,766,0,1291,0,4231,81785,1569,57,8,385,1,15,9,4624,2585,24,49,744,838,6792,0,36,32,85,38,8,mail_content_filter_incoming,0,20250730-PRO-ICF.json
31/07/2025,20,102,14129,771,0,1283,5,4215,81790,1572,70,9,380,2,13,22,4613,2582,16,56,743,836,6786,0,23,36,80,44,5,mail_content_filter_incoming,3,20250731-PRO-ICF.json
01/08/2025,25,104,14129,765,1,1275,0,4225,81775,1570,63,8,382,4,20,17,4614,2594,23,41,743,829,6793,0,20,22,68,51,0,mail_content_filter_incoming,1,20250801-PRO-ICF.json
02/08/2025,14,106,14143,773,0,1287,1,4228,81774,1561,63,13,382,4,22,12,4621,2580,19,58,762,821,6795,0,35,30,83,51,9,mail_content_filter_incoming,7,20250802-PRO-ICF.json
03/08/2025,21,91,14131,772,0,1288,6,4224,81792,1560,70,10,378,3,25,20,4612,2592,25,58,761,821,6802,0,33,33,74,44,9,mail_content_filter_incoming,1,20250803-PRO-ICF.json
04/08/2025,27,106,14132,773,10,1288,0,4219,81781,1566,61,18,385,2,20,5,4613,2575,22,59,762,830,6799,0,23,29,81,41,1,mail_content_filter_incoming,5,20250804-PRO-ICF.json
05/08/2025,10,100,14147,776,1,1277,0,4229,81777,1572,69,5,381,14,10,13,4625,2581,34,46,743,821,6790,0,18,31,74,32,2,mail_content_filter_incoming,8,20250805-PRO-ICF.json
06/08/2025,16,107,14148,772,0,1278,0,4213,81788,1571,64,14,390,9,16,10,4626,2589,16,58,754,828,6801,3,35,36,78,37,0,mail_content_filter_incoming,0,20250806-PRO-ICF.json
07/08/2025,9,102,14148,778,6,1280,0,4233,81789,1569,62,6,381,16,9,8,4630,2577,35,52,755,821,6792,0,21,29,81,43,0,mail_content_filter_incoming,0,20250807-PRO-ICF.json
08/08/2025,10,94,14148,781,0,1279,0,4217,81783,1566,67,15,388,20,15,8,4617,2594,28,53,744,832,6802,0,27,35,78,51,0,mail_content_filter_incoming,0,20250808-PRO-ICF.json
09/08/2025,10,104,14143,776,0,1285,0,4231,81787,1566,55,20,378,0,10,23,4631,2590,35,46,748,823,6788,0,23,23,78,34,10,mail_content_filter_incoming,0,20250809-PRO-ICF.json
10/08/2025,15,99,14140,781,0,1274,1,4222,81789,1577,68,11,380,1,20,9,4616,2585,29,58,744,833,6797,8,29,28,83,40,3,mail_content_filter_incoming,0,20250810-PRO-ICF.json
11/08/2025,28,94,14135,771,0,1285,0,4230,81785,1575,64,14,374,14,6,9,4627,2594,21,53,760,832,6799,6,28,36,80,47,5,mail_content_filter_incoming,5,20250811-PRO-ICF.json
12/08/2025,24,102,14145,780,0,1286,6,4213,81790,1578,68,16,386,1,24,9,4617,2574,29,58,754,829,6804,0,28,38,83,39,0,mail_content_filter_incoming,0,20250812-PRO-ICF.json
13/08/2025,13,103,14129,772,6,1293,6,4229,81780,1567,64,4,383,17,26,6,4626,2584,15,52,743,838,6800,3,32,28,72,51,2,mail_content_filter_incoming,0,20250813-PRO-ICF.json
14/08/2025,19,97,14142,767,5,1275,0,4232,81776,1569,72,3,388,16,17,16,4616,2581,22,45,759,827,6803,7,34,24,72,50,0,mail_content_filter_incoming,0,20250814-PRO-ICF.json
15/08/2025,16,87,14149,776,0,1278,9,4221,81785,1563,56,20,378,11,26,18,4631,2591,18,44,748,826,6785,5,34,27,85,46,0,mail_content_filter_incoming,0,20250815-PRO-ICF.json
16/08/2025,24,102,14142,774,10,1287,0,4227,81773,1575,65,4,388,2,14,6,4625,2580,25,40,746,822,6787,2,23,23,73,36,5,mail_content_filter_incoming,0,20250816-PRO-ICF.json
17/08/2025,14,94,14135,772,0,1285,0,4228,81774,1563,58,10,384,16,23,5,4617,2577,26,50,753,824,6798,4,18,39,82,49,1,mail_content_filter_incoming,0,20250817-PRO-ICF.json
18/08/2025,12,100,14143,772,8,1274,7,4223,81787,1569,67,2,379,15,20,6,4622,2584,28,48,758,838,6803,0,27,37,72,42,1,mail_content_filter_incoming,2,20250818-PRO-ICF.json
19/08/2025,26,90,14134,772,5,1277,0,4218,81783,1577,70,19,373,19,18,18,4619,2593,16,45,745,832,6786,6,37,34,72,37,10,mail_content_filter_incoming,8,20250819-PRO-ICF.json
20/08/2025,23,107,14148,764,7,1292,3,4221,81780,1570,59,17,377,5,7,6,4629,2589,30,52,756,822,6785,0,28,27,78,48,6,mail_content_filter_incoming,0,20250820-PRO-ICF.json
21/08/2025,22,98,14132,766,0,1274,0,4224,81786,1570,62,11,383,7,7,11,4612,2589,23,45,762,839,6794,10,32,30,79,44,6,mail_content_filter_incoming,0,20250821-PRO-ICF.json
22/08/2025,19,95,14138,764,0,1290,0,4214,81784,1577,68,14,378,0,14,22,4614,2592,21,42,759,840,6792,10,28,35,67,35,7,mail_content_filter_incoming,4,20250822-PRO-ICF.json
23/08/2025,11,96,14139,776,5,1282,2,4222,81777,1565,66,6,388,1,7,16,4619,2586,24,53,743,828,6801,0,28,39,75,33,1,mail_content_filter_incoming,6,20250823-PRO-ICF.json
24/08/2025,27,101,14145,764,0,1289,0,4220,81786,1565,57,10,372,11,21,19,4621,2576,33,39,749,824,6794,4,36,34,71,34,0,mail_content_filter_incoming,0,20250824-PRO-ICF.json
25/08/2025,24,96,14144,782,8,1281,0,4224,81785,1571,54,7,390,18,6,18,4617,2586,29,48,752,827,6789,10,24,21,82,33,0,mail_content_filter_incoming,0,20250825-PRO-ICF.json
26/08/2025,29,97,14138,768,0,1277,0,4233,81793,1570,67,19,372,12,8,12,4620,2583,15,40,752,834,6790,0,32,40,82,37,1,mail_content_filter_incoming,8,20250826-PRO-ICF.json
27/08/2025,23,87,14135,775,5,1278,0,4223,81773,1577,71,7,380,4,7,3,4628,2584,32,53,752,824,6789,6,27,36,75,32,0,mail_content_filter_incoming,0,20250827-PRO-ICF.json
28/08/2025,14,105,14148,763,0,1288,1,4214,81776,1574,67,11,380,8,20,14,4613,2581,35,41,755,840,6800,0,33,28,69,43,6,mail_content_filter_incoming,6,20250828-PRO-ICF.json
29/08/2025,9,96,14147,776,0,1283,3,4218,81774,1577,67,7,374,17,15,10,4616,2579,18,50,754,827,6801,0,34,40,74,48,0,mail_content_filter_incoming,0,20250829-PRO-ICF.json
30/08/2025,27,91,14129,770,0,1294,10,4217,81789,1576,69,19,372,15,7,8,4625,2574,16,59,753,824,6789,0,23,23,69,38,4,mail_content_filter_incoming,0,20250830-PRO-ICF.json
31/08/2025,10,107,14147,780,0,1289,0,4223,81783,1564,66,10,389,20,12,18,4612,2574,23,42,743,825,6797,9,20,38,67,47,0,mail_content_filter_incoming,0,20250831-PRO-ICF.json
01/09/2025,26,98,14144,763,0,1291,0,4228,81776,1575,60,15,383,9,25,3,4627,2593,20,46,746,836,6792,0,29,35,73,40,6,mail_content_filter_incoming,1,20250901-PRO-ICF.json
02/09/2025,27,88,14136,772,0,1283,7,4219,81773,1568,55,0,390,11,15,13,4632,2590,34,51,742,822,6790,0,22,32,83,36,3,mail_content_filter_incoming,9,20250902-PRO-ICF.json
03/09/2025,21,98,14135,772,0,1283,0,4227,81787,1572,57,7,387,12,24,15,4625,2581,29,56,755,823,6802,3,30,34,76,47,0,mail_content_filter_incoming,0,20250903-PRO-ICF.json
04/09/2025,16,93,14146,775,0,1286,0,4216,81781,1562,59,10,389,1,12,22,4626,2590,25,41,751,822,6791,8,28,21,69,51,4,mail_content_filter_incoming,0,20250904-PRO-ICF.json
05/09/2025,25,99,14136,779,0,1288,0,4219,81776,1561,66,20,375,9,20,15,4612,2580,17,40,757,834,6803,7,30,32,74,42,0,mail_content_filter_incoming,4,20250905-PRO-ICF.json
06/09/2025,26,101,14135,771,0,1277,2,4219,81790,1573,54,1,373,2,6,19,4618,2575,18,50,748,830,6787,0,34,20,82,45,0,mail_content_filter_incoming,10,20250906-PRO-ICF.json
07/09/2025,28,94,14131,777,7,1286,0,4216,81790,1580,70,5,378,14,22,15,4631,2591,35,50,755,836,6794,2,22,28,68,50,1,mail_content_filter_incoming,5,20250907-PRO-ICF.json
08/09/2025,13,88,14146,779,0,1291,0,4224,81777,1572,57,14,383,7,23,8,4626,2586,15,52,756,821,6801,0,28,38,75,51,5,mail_content_filter_incoming,2,20250908-PRO-ICF.json
09/09/2025,14,92,14148,782,0,1291,8,4217,81787,1567,59,8,375,0,25,13,4629,2586,22,49,751,833,6796,0,20,35,74,51,0,mail_content_filter_incoming,8,20250909-PRO-ICF.json
10/09/2025,16,99,14146,781,0,1284,10,4221,81793,1578,66,11,375,2,16,8,4619,2590,25,56,760,834,6789,0,36,26,71,48,0,mail_content_filter_incoming,0,20250910-PRO-ICF.json
11/09/2025,28,94,14130,775,4,1292,8,4215,81793,1566,61,13,392,17,7,15,4632,2574,27,50,754,822,6796,0,28,39,66,38,0,mail_content_filter_incoming,0,20250911-PRO-ICF.json
12/09/2025,27,105,14141,779,0,1288,0,4224,81778,1572,66,10,383,12,17,8,4631,2591,15,50,749,840,6791,0,22,40,65,41,3,mail_content_filter_incoming,0,20250912-PRO-ICF.json
13/09/2025,24,95,14147,766,9,1292,0,4232,81788,1569,65,10,377,2,24,20,4621,2587,26,51,748,823,6792,4,27,24,85,41,7,mail_content_filter_incoming,2,20250913-PRO-ICF.json
14/09/2025,14,100,14136,771,2,1289,0,4231,81791,1574,68,10,390,20,7,16,4614,2586,17,46,745,840,6801,0,35,35,82,36,0,mail_content_filter_incoming,0,20250914-PRO-ICF.json
15/09/2025,29,89,14146,769,0,1281,0,4216,81789,1563,64,15,383,1,15,21,4615,2585,27,42,742,821,6790,2,21,28,75,33,10,mail_content_filter_incoming,5,20250915-PRO-ICF.json
16/09/2025,28,97,14144,774,8,1292,0,4220,81781,1571,69,5,387,6,23,20,4614,2590,30,42,754,838,6793,7,29,39,68,38,0,mail_content_filter_incoming,0,20250916-PRO-ICF.json
17/09/2025,17,101,14141,782,8,1292,7,4228,81783,1562,55,19,392,9,22,21,4619,2580,22,51,748,839,6789,5,22,29,76,41,5,mail_content_filter_incoming,8,20250917-PRO-ICF.json
18/09/2025,21,105,14142,771,0,1281,0,4226,81775,1572,71,2,387,14,14,21,4630,2581,35,58,750,831,6790,0,28,34,70,34,6,mail_content_filter_incoming,10,20250918-PRO-ICF.json
19/09/2025,22,94,14138,764,4,1289,0,4230,81789,1562,65,16,375,4,6,11,4618,2579,31,41,746,834,6784,8,30,37,79,36,1,mail_content_filter_incoming,5,20250919-PRO-ICF.json
20/09/2025,23,97,14134,780,10,1283,1,4225,81790,1576,70,7,378,4,10,19,4614,2594,30,41,743,837,6792,0,33,40,85,51,0,mail_content_filter_incoming,0,20250920-PRO-ICF.json
21/09/2025,17,101,14145,779,0,1290,0,4218,81787,1560,64,20,382,18,21,18,4626,2589,22,40,759,829,6800,0,25,31,77,43,0,mail_content_filter_incoming,0,20250921-PRO-ICF.json
22/09/2025,27,95,14139,779,0,1279,0,4218,81793,1566,54,10,390,20,26,8,4615,2594,32,39,760,833,6788,10,31,30,68,34,7,mail_content_filter_incoming,0,20250922-PRO-ICF.json
23/09/2025,12,97,14143,778,0,1294,8,4226,81777,1564,70,5,380,7,15,16,4627,2577,32,48,750,833,6804,0,37,36,76,36,0,mail_content_filter_incoming,0,20250923-PRO-ICF.json
24/09/2025,21,92,14145,779,0,1294,0,4233,81780,1574,55,1,377,9,16,23,4628,2579,27,40,760,832,6793,4,21,37,66,37,10,mail_content_filter_incoming,0,20250924-PRO-ICF.json
25/09/2025,20,101,14137,766,0,1288,2,4218,81780,1576,53,5,377,12,21,4,4631,2583,28,41,759,833,6798,0,35,35,82,34,6,mail_content_filter_incoming,4,20250925-PRO-ICF.json
26/09/2025,22,98,14144,772,9,1293,0,4222,81780,1577,59,19,378,14,16,3,4622,2581,15,56,762,826,6798,2,32,20,72,50,0,mail_content_filter_incoming,0,20250926-PRO-ICF.json
27/09/2025,24,97,14138,777,9,1279,0,4227,81774,1562,70,4,388,8,26,15,4626,2585,34,49,757,839,6792,6,23,35,79,42,8,mail_content_filter_incoming,10,20250927-PRO-ICF.json
28/09/2025,29,101,14149,780,4,1294,10,4231,81777,1561,54,9,376,16,10,22,4617,2580,30,58,747,831,6792,0,38,34,76,37,9,mail_content_filter_incoming,8,20250928-PRO-ICF.json
29/09/2025,17,93,14144,779,0,1281,3,4231,81776,1560,71,19,389,15,22,17,4617,2576,33,42,754,826,6785,0,31,27,84,50,0,mail_content_filter_incoming,0,20250929-PRO-ICF.json
30/09/2025,28,95,14135,771,9,1279,0,4218,81793,1562,57,9,376,6,6,7,4622,2590,35,45,749,820,6791,0,29,31,73,37,10,mail_content_filter_incoming,0,20250930-PRO-ICF.json
