data.date,data.resultSet.0.failed_dkim,data.resultSet.1.total_graymail_recipients,data.resultSet.10.marketing_mail,data.resultSet.11.ims_spam_increment_over_case,data.resultSet.12.total_mailbox_auto_remediated_recipients,data.resultSet.13.detected_spam_certain,data.resultSet.14.detected_spam_suspect,data.resultSet.15.blocked_dmarc,data.resultSet.16.total_threat_recipients,data.resultSet.17.total_recipients,data.resultSet.18.verif_decrypt_fail,data.resultSet.19.detected_amp,data.resultSet.2.detected_spam,data.resultSet.20.bulk_mail,data.resultSet.21.social_mail,data.resultSet.22.total_clean_recipients,data.resultSet.23.detected_virus_per_msg,data.resultSet.24.failed_spf,data.resultSet.25.blocked_reputation,data.resultSet.3.malicious_url,data.resultSet.4.total_spoofed_emails,data.resultSet.5.verif_decrypt_success,data.resultSet.6.detected_virus,data.resultSet.7.threat_content_filter,data.resultSet.8.blocked_invalid_recipient,data.resultSet.9.blocked_sdr,data.type,meta.totalCount,source_file
07/05/2025,0,214167,48332,0,1,17048,4413,18458,176911,821838,5,13,21466,73472,92346,430777,138,1155,146110,79,19595,10,980,8116,115,0,mail_incoming_traffic_summary,14,20250507-PRO-IM.json
08/05/2025,0,214156,48338,2,8,17054,4406,18460,176903,821853,0,28,21455,73472,92351,430784,139,1157,146127,77,19588,0,990,8122,129,0,mail_incoming_traffic_summary,7,20250508-PRO-IM.json
09/05/2025,0,214155,48346,0,8,17060,4396,18442,176900,821854,0,25,21461,73479,92350,430767,127,1157,146112,75,19588,0,997,8117,121,0,mail_incoming_traffic_summary,14,20250509-PRO-IM.json
10/05/2025,0,214167,48346,6,11,17060,4405,18443,176907,821845,4,25,21451,73471,92336,430770,142,1152,146120,60,19585,0,994,8121,128,8,mail_incoming_traffic_summary,10,20250510-PRO-IM.json
11/05/2025,5,214162,48343,0,0,17063,4412,18444,176901,821839,4,23,21459,73467,92341,430783,137,1151,146127,75,19589,0,995,8119,130,8,mail_incoming_traffic_summary,17,20250511-PRO-IM.json
12/05/2025,0,214170,48335,0,3,17047,4416,18460,176918,821850,6,27,21464,73484,92341,430781,145,1160,146117,61,19605,0,982,8117,128,2,mail_incoming_traffic_summary,1,20250512-PRO-IM.json
13/05/2025,0,214158,48326,8,1,17060,4414,18440,176902,821855,8,14,21449,73486,92346,430766,142,1157,146126,64,19586,3,989,8105,122,8,mail_incoming_traffic_summary,0,20250513-PRO-IM.json
14/05/2025,9,214164,48327,9,4,17063,4403,18455,176902,821838,0,24,21450,73474,92348,430785,136,1149,146124,72,19587,5,980,8121,124,7,mail_incoming_traffic_summary,0,20250514-PRO-IM.json
15/05/2025,1,214170,48343,4,1,17053,4409,18452,176901,821847,1,11,21448,73468,92348,430767,143,1156,146127,72,19587,6,996,8111,115,10,mail_incoming_traffic_summary,8,20250515-PRO-IM.json
16/05/2025,4,214165,48335,2,0,17048,4411,18444,176908,821857,0,11,21459,73472,92346,430777,134,1159,146119,80,19594,10,980,8105,128,10,mail_incoming_traffic_summary,0,20250516-PRO-IM.json
17/05/2025,0,214167,48346,0,0,17049,4399,18442,176901,821854,8,11,21461,73484,92348,430771,127,1157,146125,79,19586,6,982,8108,117,3,mail_incoming_traffic_summary,15,20250517-PRO-IM.json
18/05/2025,5,214172,48327,0,0,17056,4409,18448,176906,821843,0,31,21459,73477,92349,430781,146,1153,146118,76,19586,4,990,8122,126,10,mail_incoming_traffic_summary,13,20250518-PRO-IM.json
19/05/2025,0,214164,48332,0,0,17058,4410,18441,176914,821840,0,26,21453,73477,92349,430777,139,1143,146119,73,19599,8,983,8125,116,5,mail_incoming_traffic_summary,6,20250519-PRO-IM.json
20/05/2025,2,214156,48338,7,0,17060,4416,18446,176911,821857,0,31,21463,73467,92347,430783,141,1148,146130,63,19600,0,987,8119,121,6,mail_incoming_traffic_summary,0,20250520-PRO-IM.json
21/05/2025,6,214164,48342,11,1,17062,4411,18456,176915,821847,3,15,21450,73467,92342,430774,130,1141,146112,72,19591,0,983,8107,112,6,mail_incoming_traffic_summary,0,20250521-PRO-IM.json
22/05/2025,4,214157,48341,0,5,17056,4406,18454,176901,821847,4,16,21463,73480,92339,430779,145,1147,146113,76,19597,10,994,8111,121,0,mail_incoming_traffic_summary,17,20250522-PRO-IM.json
23/05/2025,0,214164,48326,10,9,17062,4414,18456,176914,821848,4,24,21454,73466,92333,430783,138,1154,146122,76,19594,0,977,8114,115,0,mail_incoming_traffic_summary,11,20250523-PRO-IM.json
24/05/2025,0,214167,48346,3,5,17063,4412,18449,176914,821855,0,22,21452,73484,92341,430773,141,1150,146115,65,19589,10,987,8105,122,1,mail_incoming_traffic_summary,0,20250524-PRO-IM.json
25/05/2025,8,214171,48334,6,11,17048,4403,18445,176918,821840,0,17,21466,73480,92348,430765,127,1153,146127,61,19595,2,977,8110,116,0,mail_incoming_traffic_summary,6,20250525-PRO-IM.json
26/05/2025,0,214170,48337,0,0,17047,4400,18447,176903,821844,0,14,21450,73472,92349,430783,146,1145,146127,65,19590,0,980,8112,116,10,mail_incoming_traffic_summary,7,20250526-PRO-IM.json
27/05/2025,7,214156,48329,2,0,17053,4399,18453,176912,821839,0,20,21461,73469,92331,430774,143,1157,146114,73,19592,0,980,8124,131,0,mail_incoming_traffic_summary,0,20250527-PRO-IM.json
28/05/2025,0,214165,48335,11,9,17061,4397,18454,176904,821838,2,28,21464,73479,92348,430781,141,1158,146123,74,19589,0,983,8112,131,0,mail_incoming_traffic_summary,0,20250528-PRO-IM.json
29/05/2025,0,214173,48344,7,0,17057,4403,18447,176906,821849,0,17,21460,73483,92340,430771,126,1160,146130,63,19600,0,995,8108,116,4,mail_incoming_traffic_summary,1,20250529-PRO-IM.json
30/05/2025,0,214172,48342,0,0,17050,4410,18458,176907,821856,0,19,21457,73470,92336,430781,133,1145,146129,68,19595,1,985,8124,113,0,mail_incoming_traffic_summary,17,20250530-PRO-IM.json
31/05/2025,3,214166,48327,0,0,17053,4406,18458,176899,821840,1,23,21457,73475,92331,430779,146,1152,146120,71,19597,0,997,8118,118,0,mail_incoming_traffic_summary,9,20250531-PRO-IM.json
01/06/2025,2,214173,48333,0,0,17053,4409,18459,176903,821854,0,13,21453,73477,92344,430770,142,1147,146125,79,19590,0,995,8125,124,0,mail_incoming_traffic_summary,16,20250601-PRO-IM.json
02/06/2025,1,214168,48335,0,8,17060,4408,18445,176902,821853,0,30,21458,73486,92335,430767,140,1148,146123,69,19598,0,983,8117,117,0,mail_incoming_traffic_summary,9,20250602-PRO-IM.json
03/06/2025,0,214171,48344,10,1,17067,4411,18456,176900,821855,0,17,21451,73482,92351,430765,141,1141,146117,73,19588,0,993,8125,113,0,mail_incoming_traffic_summary,17,20250603-PRO-IM.json
04/06/2025,0,214162,48332,0,3,17053,4406,18449,176914,821849,0,29,21449,73479,92333,430785,126,1150,146126,72,19587,2,989,8125,131,0,mail_incoming_traffic_summary,0,20250604-PRO-IM.json
05/06/2025,0,214165,48339,0,4,17053,4397,18451,176901,821842,6,13,21460,73479,92337,430779,145,1159,146123,80,19601,0,986,8116,131,4,mail_incoming_traffic_summary,4,20250605-PRO-IM.json
06/06/2025,0,214161,48345,5,0,17063,4410,18441,176902,821846,1,23,21466,73475,92341,430772,129,1142,146125,77,19598,0,989,8121,116,8,mail_incoming_traffic_summary,9,20250606-PRO-IM.json
07/06/2025,0,214167,48345,0,0,17057,4396,18446,176906,821842,0,23,21462,73470,92347,430784,136,1157,146110,69,19599,0,978,8122,113,5,mail_incoming_traffic_summary,5,20250607-PRO-IM.json
08/06/2025,0,214170,48335,0,1,17058,4404,18445,176915,821845,1,31,21456,73482,92348,430780,146,1149,146115,60,19601,6,982,8116,125,0,mail_incoming_traffic_summary,0,20250608-PRO-IM.json
09/06/2025,8,214163,48339,0,0,17061,4416,18442,176910,821853,6,12,21466,73474,92345,430785,143,1142,146121,66,19591,6,997,8105,122,0,mail_incoming_traffic_summary,17,20250609-PRO-IM.json
10/06/2025,4,214163,48331,0,4,17053,4397,18445,176908,821858,5,28,21449,73479,92341,430772,136,1156,146127,60,19595,2,990,8111,115,5,mail_incoming_traffic_summary,9,20250610-PRO-IM.json
11/06/2025,8,214167,48340,0,0,17062,4401,18444,176906,821844,5,21,21446,73483,92334,430768,139,1145,146121,65,19591,0,996,8121,111,0,mail_incoming_traffic_summary,15,20250611-PRO-IM.json
12/06/2025,8,214168,48342,1,8,17056,4401,18440,176907,821857,1,31,21455,73474,92350,430770,142,1156,146122,80,19605,0,988,8125,120,0,mail_incoming_traffic_summary,11,20250612-PRO-IM.json
13/06/2025,8,214158,48331,9,4,17049,4401,18440,176908,821842,6,25,21448,73466,92332,430768,144,1142,146122,70,19600,6,990,8113,119,8,mail_incoming_traffic_summary,2,20250613-PRO-IM.json
14/06/2025,7,214162,48337,11,3,17066,4399,18442,176913,821855,0,27,21452,73483,92346,430775,142,1143,146121,74,19587,0,992,8125,113,9,mail_incoming_traffic_summary,14,20250614-PRO-IM.json
15/06/2025,0,214167,48331,0,6,17063,4402,18454,176918,821851,0,18,21452,73469,92339,430780,126,1143,146114,78,19587,0,981,8119,131,1,mail_incoming_traffic_summary,9,20250615-PRO-IM.json
16/06/2025,0,214167,48335,1,10,17050,4415,18456,176913,821855,0,17,21453,73472,92349,430768,141,1145,146116,75,19594,4,993,8121,127,0,mail_incoming_traffic_summary,1,20250616-PRO-IM.json
17/06/2025,6,214172,48336,0,1,17062,4415,18449,176902,821853,1,18,21459,73480,92337,430779,132,1146,146122,75,19596,0,989,8105,111,0,mail_incoming_traffic_summary,15,20250617-PRO-IM.json
18/06/2025,0,214160,48339,0,6,17059,4415,18444,176906,821850,0,11,21461,73476,92349,430785,145,1161,146117,68,19602,8,989,8120,128,0,mail_incoming_traffic_summary,0,20250618-PRO-IM.json
19/06/2025,9,214171,48329,2,0,17057,4398,18453,176907,821844,0,31,21462,73484,92347,430769,142,1158,146117,69,19600,8,991,8116,117,0,mail_incoming_traffic_summary,9,20250619-PRO-IM.json
20/06/2025,0,214154,48339,0,9,17067,4405,18442,176898,821843,6,16,21459,73485,92343,430771,142,1141,146115,80,19598,5,982,8124,127,0,mail_incoming_traffic_summary,10,20250620-PRO-IM.json
21/06/2025,10,214157,48327,0,11,17051,4401,18442,176902,821846,10,17,21451,73479,92342,430769,129,1142,146112,67,19585,5,983,8121,127,9,mail_incoming_traffic_summary,0,20250621-PRO-IM.json
22/06/2025,8,214169,48345,0,6,17050,4415,18442,176899,821846,1,14,21453,73475,92334,430773,138,1158,146126,77,19585,4,996,8123,114,1,mail_incoming_traffic_summary,0,20250622-PRO-IM.json
23/06/2025,6,214164,48341,0,6,17047,4410,18454,176909,821853,3,24,21462,73470,92345,430767,127,1153,146113,77,19587,0,994,8116,122,6,mail_incoming_traffic_summary,0,20250623-PRO-IM.json
24/06/2025,3,214173,48329,9,7,17050,4403,18457,176905,821844,0,30,21451,73486,92340,430767,136,1151,146115,72,19597,0,990,8111,130,3,mail_incoming_traffic_summary,15,20250624-PRO-IM.json
25/06/2025,9,214174,48339,3,3,17047,4406,18440,176911,821854,8,11,21446,73471,92342,430776,131,1157,146126,73,19590,10,987,8105,129,0,mail_incoming_traffic_summary,16,20250625-PRO-IM.json
26/06/2025,0,214160,48338,2,0,17053,4411,18443,176908,821838,0,26,21448,73474,92348,430781,133,1157,146114,67,19599,0,985,8120,114,3,mail_incoming_traffic_summary,10,20250626-PRO-IM.json
27/06/2025,0,214174,48340,0,10,17048,4414,18446,176911,821851,0,26,21463,73479,92342,430781,142,1143,146126,62,19600,6,983,8107,118,2,mail_incoming_traffic_summary,13,20250627-PRO-IM.json
28/06/2025,0,214167,48328,8,4,17063,4402,18445,176899,821838,4,17,21458,73483,92343,430775,135,1148,146124,67,19595,5,995,8105,117,8,mail_incoming_traffic_summary,0,20250628-PRO-IM.json
29/06/2025,4,214157,48339,2,8,17055,4397,18449,176903,821858,8,13,21446,73486,92332,430771,140,1149,146128,72,19601,0,990,8118,124,3,mail_incoming_traffic_summary,11,20250629-PRO-IM.json
30/06/2025,1,214154,48345,0,10,17051,4411,18457,176904,821851,5,26,21466,73474,92340,430780,132,1146,146119,67,19591,3,990,8121,129,1,mail_incoming_traffic_summary,7,20250630-PRO-IM.json
01/07/2025,5,214157,48327,8,0,17059,4413,18445,176906,821842,0,30,21451,73486,92350,430780,146,1155,146122,61,19586,4,984,8107,123,9,mail_incoming_traffic_summary,12,20250701-PRO-IM.json
02/07/2025,6,214156,48343,2,0,17064,4400,18444,176910,821840,2,18,21446,73475,92332,430775,135,1153,146119,72,19592,5,977,8119,116,0,mail_incoming_traffic_summary,16,20250702-PRO-IM.json
03/07/2025,7,214169,48338,0,8,17067,4404,18446,176903,821845,5,23,21454,73467,92351,430771,136,1153,146125,80,19586,0,992,8113,118,0,mail_incoming_traffic_summary,1,20250703-PRO-IM.json
04/07/2025,0,214163,48345,6,2,17052,4400,18456,176914,821845,0,11,21450,73485,92338,430783,141,1149,146129,68,19588,0,996,8118,118,3,mail_incoming_traffic_summary,14,20250704-PRO-IM.json
05/07/2025,0,214173,48339,0,2,17059,4415,18452,176912,821849,4,12,21452,73477,92346,430768,141,1143,146121,62,19588,2,987,8111,114,0,mail_incoming_traffic_summary,16,20250705-PRO-IM.json
06/07/2025,10,214171,48345,4,0,17064,4413,18453,176905,821857,9,27,21466,73480,92341,430778,143,1144,146128,73,19598,0,977,8120,111,11,mail_incoming_traffic_summary,2,20250706-PRO-IM.json
07/07/2025,2,214166,48339,1,10,17051,4402,18459,176911,821849,9,26,21455,73483,92335,430778,144,1141,146111,63,19587,0,979,8117,120,0,mail_incoming_traffic_summary,13,20250707-PRO-IM.json
08/07/2025,9,214169,48330,11,0,17048,4399,18451,176901,821838,3,12,21450,73485,92346,430781,135,1159,146125,77,19604,10,983,8122,116,0,mail_incoming_traffic_summary,0,20250708-PRO-IM.json
09/07/2025,6,214161,48338,0,4,17063,4411,18452,176905,821838,5,17,21448,73480,92336,430769,136,1156,146121,75,19594,8,983,8118,111,0,mail_incoming_traffic_summary,14,20250709-PRO-IM.json
10/07/2025,0,214165,48329,11,11,17051,4407,18443,176913,821846,0,20,21458,73471,92334,430765,143,1150,146117,72,19595,4,991,8118,111,4,mail_incoming_traffic_summary,16,20250710-PRO-IM.json
11/07/2025,10,214155,48334,8,0,17057,4405,18450,176912,821850,0,20,21451,73475,92345,430782,131,1142,146111,77,19590,5,991,8114,124,11,mail_incoming_traffic_summary,0,20250711-PRO-IM.json
12/07/2025,0,214174,48343,0,0,17065,4415,18450,176909,821848,0,24,21448,73471,92346,430768,143,1144,146111,64,19587,1,983,8110,118,8,mail_incoming_traffic_summary,9,20250712-PRO-IM.json
13/07/2025,0,214172,48332,1,11,17062,4408,18447,176904,821854,10,14,21462,73471,92337,430775,135,1161,146116,70,19593,1,978,8118,131,11,mail_incoming_traffic_summary,17,20250713-PRO-IM.json
14/07/2025,8,214160,48328,2,10,17048,4401,18457,176912,821857,7,15,21454,73479,92351,430770,130,1151,146120,68,19604,9,979,8125,131,4,mail_incoming_traffic_summary,7,20250714-PRO-IM.json
15/07/2025,0,214166,48342,4,8,17050,4406,18459,176901,821849,3,25,21455,73475,92351,430765,146,1156,146128,78,19593,3,980,8115,116,12,mail_incoming_traffic_summary,5,20250715-PRO-IM.json
16/07/2025,10,214163,48330,0,4,17060,4400,18450,176911,821856,1,13,21463,73470,92342,430767,139,1145,146126,73,19585,0,989,8115,123,0,mail_incoming_traffic_summary,17,20250716-PRO-IM.json
17/07/2025,9,214155,48338,11,11,17052,4408,18460,176904,821840,0,20,21457,73484,92339,430778,126,1155,146126,76,19601,6,986,8107,129,0,mail_incoming_traffic_summary,0,20250717-PRO-IM.json
18/07/2025,0,214165,48342,7,0,17053,4398,18440,176912,821847,8,13,21466,73474,92347,430779,139,1149,146115,62,19589,9,995,8111,128,6,mail_incoming_traffic_summary,11,20250718-PRO-IM.json
19/07/2025,7,214173,48337,2,0,17055,4396,18441,176902,821851,5,13,21446,73479,92333,430779,130,1155,146124,73,19598,1,997,8106,121,5,mail_incoming_traffic_summary,7,20250719-PRO-IM.json
20/07/2025,1,214168,48333,5,8,17060,4408,18450,176909,821853,0,30,21447,73476,92341,430780,131,1159,146111,61,19587,0,995,8110,112,7,mail_incoming_traffic_summary,3,20250720-PRO-IM.json
21/07/2025,0,214157,48327,9,0,17052,4397,18448,176908,821856,0,27,21446,73481,92350,430776,145,1153,146117,66,19595,6,977,8119,125,0,mail_incoming_traffic_summary,13,20250721-PRO-IM.json
22/07/2025,0,214155,48331,6,1,17061,4398,18448,176914,821857,0,16,21447,73477,92342,430769,145,1144,146122,64,19598,3,994,8124,125,1,mail_incoming_traffic_summary,8,20250722-PRO-IM.json
23/07/2025,0,214172,48335,0,0,17061,4411,18448,176917,821858,0,29,21455,73471,92347,430771,130,1150,146128,63,19594,0,995,8106,112,10,mail_incoming_traffic_summary,8,20250723-PRO-IM.json
24/07/2025,0,214166,48338,0,2,17063,4410,18446,176901,821840,0,17,21455,73477,92340,430784,131,1151,146127,65,19602,5,984,8114,122,6,mail_incoming_traffic_summary,9,20250724-PRO-IM.json
25/07/2025,7,214162,48337,0,6,17057,4396,18454,176918,821844,3,13,21463,73473,92336,430766,135,1142,146122,62,19595,0,992,8119,114,0,mail_incoming_traffic_summary,4,20250725-PRO-IM.json
26/07/2025,5,214155,48330,0,2,17050,4415,18454,176918,821838,9,23,21447,73470,92345,430772,129,1154,146125,74,19591,0,980,8109,125,0,mail_incoming_traffic_summary,3,20250726-PRO-IM.json
27/07/2025,0,214165,48341,9,0,17060,4412,18453,176906,821843,0,21,21465,73468,92333,430769,138,1143,146110,76,19592,0,995,8123,113,10,mail_incoming_traffic_summary,15,20250727-PRO-IM.json
28/07/2025,0,214169,48334,0,0,17049,4396,18452,176910,821850,0,15,21462,73485,92346,430769,145,1150,146120,69,19601,3,977,8125,121,4,mail_incoming_traffic_summary,0,20250728-PRO-IM.json
29/07/2025,6,214160,48330,0,0,17062,4416,18442,176899,821848,2,20,21460,73467,92331,430778,140,1150,146113,70,19604,0,988,8121,126,0,mail_incoming_traffic_summary,8,20250729-PRO-IM.json
30/07/2025,3,214155,48341,10,10,17052,4409,18452,176902,821847,0,19,21447,73469,92345,430782,128,1150,146126,80,19590,0,981,8118,121,5,mail_incoming_traffic_summary,0,20250730-PRO-IM.json
31/07/2025,0,214170,48340,0,9,17053,4398,18459,176900,821843,0,15,21453,73476,92351,430783,136,1148,146120,70,19595,10,992,8108,120,0,mail_incoming_traffic_summary,3,20250731-PRO-IM.json
01/08/2025,0,214170,48345,0,0,17066,4406,18444,176910,821838,0,14,21463,73482,92342,430774,138,1149,146113,75,19598,0,990,8121,127,0,mail_incoming_traffic_summary,3,20250801-PRO-IM.json
02/08/2025,0,214156,48336,11,4,17049,4402,18452,176900,821848,0,11,21459,73466,92337,430780,134,1161,146130,61,19604,3,982,8124,118,10,mail_incoming_traffic_summary,15,20250802-PRO-IM.json
03/08/2025,2,214154,48333,0,2,17054,4396,18456,176912,821839,0,18,21452,73466,92336,430773,139,1156,146125,64,19597,2,981,8115,114,0,mail_incoming_traffic_summary,10,20250803-PRO-IM.json
04/08/2025,10,214155,48334,0,11,17062,4405,18455,176909,821839,3,17,21456,73478,92348,430775,132,1159,146129,77,19592,10,984,8125,120,10,mail_incoming_traffic_summary,2,20250804-PRO-IM.json
05/08/2025,10,214158,48337,0,4,17062,4403,18443,176913,821847,0,13,21450,73469,92341,430769,129,1159,146130,68,19587,0,992,8120,114,3,mail_incoming_traffic_summary,2,20250805-PRO-IM.json
06/08/2025,0,214165,48329,0,0,17066,4398,18449,176906,821842,0,28,21459,73468,92340,430775,134,1142,146117,66,19601,1,979,8118,111,0,mail_incoming_traffic_summary,1,20250806-PRO-IM.json
07/08/2025,0,214154,48328,6,0,17049,4407,18442,176915,821846,10,25,21464,73475,92339,430766,127,1142,146120,77,19603,0,990,8122,125,0,mail_incoming_traffic_summary,5,20250807-PRO-IM.json
08/08/2025,7,214162,48338,0,1,17057,4403,18456,176909,821849,1,28,21453,73482,92341,430783,144,1144,146130,71,19588,0,988,8114,123,0,mail_incoming_traffic_summary,13,20250808-PRO-IM.json
09/08/2025,3,214164,48345,8,8,17067,4413,18455,176900,821838,1,19,21450,73482,92340,430766,134,1148,146127,80,19601,0,977,8106,125,1,mail_incoming_traffic_summary,0,20250809-PRO-IM.json
10/08/2025,10,214173,48331,0,0,17048,4415,18459,176918,821850,3,15,21447,73480,92335,430775,127,1156,146110,75,19600,0,990,8124,115,3,mail_incoming_traffic_summary,0,20250810-PRO-IM.json
11/08/2025,0,214171,48334,3,2,17048,4398,18445,176904,821848,5,27,21447,73470,92336,430771,146,1160,146118,66,19598,4,980,8123,129,10,mail_incoming_traffic_summary,16,20250811-PRO-IM.json
12/08/2025,6,214156,48346,0,2,17057,4400,18450,176898,821838,0,12,21461,73483,92349,430779,132,1156,146123,71,19596,0,987,8112,130,0,mail_incoming_traffic_summary,0,20250812-PRO-IM.json
13/08/2025,4,214156,48328,0,0,17065,4399,18448,176903,821856,3,25,21463,73472,92331,430779,134,1153,146127,76,19601,0,989,8124,131,3,mail_incoming_traffic_summary,9,20250813-PRO-IM.json
14/08/2025,2,214169,48346,6,0,17065,4404,18443,176917,821849,0,17,21451,73467,92346,430774,136,1152,146114,78,19586,0,984,8119,115,1,mail_incoming_traffic_summary,16,20250814-PRO-IM.json
15/08/2025,3,214154,48333,0,0,17056,4396,18445,176901,821849,0,12,21452,73482,92331,430774,127,1146,146124,61,19602,9,996,8110,122,4,mail_incoming_traffic_summary,10,20250815-PRO-IM.json
16/08/2025,0,214156,48338,0,1,17057,4412,18445,176898,821838,8,19,21446,73468,92335,430773,134,1152,146113,72,19605,0,980,8113,113,0,mail_incoming_traffic_summary,9,20250816-PRO-IM.json
17/08/2025,7,214172,48329,3,0,17064,4412,18440,176907,821840,0,16,21465,73468,92335,430777,129,1142,146128,67,19585,6,992,8108,117,0,mail_incoming_traffic_summary,17,20250817-PRO-IM.json
18/08/2025,0,214161,48343,11,0,17057,4413,18459,176917,821851,0,29,21450,73485,92337,430785,146,1146,146122,64,19593,2,995,8117,118,0,mail_incoming_traffic_summary,3,20250818-PRO-IM.json
19/08/2025,4,214159,48327,5,0,17056,4403,18442,176916,821838,7,22,21462,73486,92345,430771,134,1153,146129,63,19602,6,988,8125,128,0,mail_incoming_traffic_summary,13,20250819-PRO-IM.json
20/08/2025,8,214162,48345,0,0,17062,4397,18454,176904,821850,2,16,21466,73467,92344,430785,130,1156,146114,68,19587,0,988,8112,131,0,mail_incoming_traffic_summary,5,20250820-PRO-IM.json
21/08/2025,6,214168,48333,2,10,17067,4401,18449,176903,821844,7,20,21451,73474,92348,430769,133,1145,146127,74,19585,5,997,8116,130,0,mail_incoming_traffic_summary,15,20250821-PRO-IM.json
22/08/2025,0,214158,48339,0,0,17054,4405,18448,176898,821849,8,18,21453,73483,92350,430782,133,1148,146116,66,19595,0,995,8115,112,11,mail_incoming_traffic_summary,3,20250822-PRO-IM.json
23/08/2025,5,214155,48329,10,0,17066,4405,18460,176906,821852,3,17,21455,73472,92351,430779,141,1160,146128,64,19601,10,978,8113,128,11,mail_incoming_traffic_summary,4,20250823-PRO-IM.json
24/08/2025,0,214156,48343,3,4,17047,4411,18440,176917,821847,0,29,21449,73476,92346,430770,134,1143,146123,67,19601,6,990,8124,131,0,mail_incoming_traffic_summary,14,20250824-PRO-IM.json
